2025-04-11T14:13:11.045534,-3.3390135765075684
2025-04-11T14:13:12.055449,-3.188178777694702
2025-04-11T14:13:15.073326,-3.329436779022217
2025-04-11T14:13:18.105582,-3.3126773834228516
2025-04-11T14:13:21.120422,-3.2743701934814453
2025-04-11T14:13:25.161578,-3.3174657821655273
2025-04-11T14:13:28.187561,-3.214514970779419
2025-04-11T14:14:03.232683,-0.14514847099781036
2025-04-11T14:14:04.234373,-0.1355716735124588
2025-04-11T14:14:07.264212,-0.10923545062541962
2025-04-11T14:14:10.281298,-0.14275427162647247
2025-04-11T14:14:13.302980,-0.0900818407535553
2025-04-11T14:14:17.318227,-0.09487023949623108
2025-04-11T14:14:20.343278,-0.09726444631814957
2025-04-11T14:14:23.388942,-0.09487023949623108
2025-04-11T14:14:26.432599,-0.114023856818676
2025-04-11T14:14:29.482234,-0.09965864568948746
2025-04-11T14:14:32.501612,-0.6048352122306824
2025-04-11T14:14:35.528156,3.350385904312134
2025-04-11T14:14:38.558997,6.379051208496094
2025-04-11T14:14:41.586570,3.6496613025665283
2025-04-11T14:14:44.613782,0.7957727909088135
2025-04-11T14:14:47.642998,17.796998977661133
2025-04-11T14:14:51.670419,14.919168472290039
2025-04-11T14:14:54.686419,-9.109039306640625
2025-04-11T14:14:57.724984,-5.161001205444336
2025-04-11T14:15:00.739487,-2.417245864868164
2025-04-11T14:15:03.761213,0.5539584159851074
2025-04-11T14:15:06.780179,-4.114735126495361
2025-04-11T14:15:09.817952,-3.1379005908966064
2025-04-11T14:15:12.837127,0.9777321219444275
2025-04-11T14:15:15.853049,2.0934300422668457
2025-04-11T14:15:18.865609,1.9952678680419922
2025-04-11T14:15:21.892591,2.1030068397521973
