2025-04-11T14:13:11.048745,8.522459983825684
2025-04-11T14:13:14.067987,8.544008255004883
2025-04-11T14:13:17.097903,8.443451881408691
2025-04-11T14:13:20.112220,8.541613578796387
2025-04-11T14:13:23.139547,8.464999198913574
2025-04-11T14:13:27.178468,8.522459983825684
2025-04-11T14:14:03.233808,9.83687686920166
2025-04-11T14:14:06.262496,9.83448314666748
2025-04-11T14:14:09.267098,9.827300071716309
2025-04-11T14:14:12.297523,9.824906349182129
2025-04-11T14:14:15.305455,9.83448314666748
2025-04-11T14:14:19.340043,9.824906349182129
2025-04-11T14:14:22.372501,9.832088470458984
2025-04-11T14:14:25.417294,9.815329551696777
2025-04-11T14:14:28.484726,9.824906349182129
2025-04-11T14:14:31.514236,9.788992881774902
2025-04-11T14:14:34.551550,5.90320348739624
2025-04-11T14:14:37.576655,-3.012803554534912
2025-04-11T14:14:40.596466,-8.768464088439941
2025-04-11T14:14:43.614546,12.470499038696289
2025-04-11T14:14:46.637089,8.56076717376709
2025-04-11T14:14:49.655915,1.952770709991455
2025-04-11T14:14:53.682294,3.260004997253418
2025-04-11T14:14:56.710636,-5.256170749664307
2025-04-11T14:14:59.730221,-7.861062049865723
2025-04-11T14:15:02.758661,-1.4302362203598022
2025-04-11T14:15:05.775849,-0.5108627676963806
2025-04-11T14:15:08.809141,4.531325817108154
2025-04-11T14:15:11.828237,-3.740640878677368
2025-04-11T14:15:14.850146,6.702867031097412
2025-04-11T14:15:17.865001,5.795464515686035
2025-04-11T14:15:20.880898,5.819406509399414
2025-04-11T14:15:23.904440,5.934328079223633
